Time placed,Buy,Sell,Phase,time when hit,Buy/sell,Stoploss,Price,Close Time,Close price,Active
2018-07-12 10:18:59,370.58734,372.07266,True,2018-07-12 10:37:44,buy,366.88146659999995,371.33,2018-07-12 10:39:32,371.33,False
2018-07-12 10:43:37,370.26797999999997,371.75202,True,2018-07-12 10:46:03,buy,366.56530019999997,371.01,2018-07-12 11:10:58,371.01,False
2018-07-12 10:17:18,370.5075,371.9925,True,2018-07-12 10:43:54,buy,366.80242499999997,371.25,2018-07-12 11:23:02,371.25,False
2018-07-12 10:21:02,370.5075,371.9925,True,2018-07-12 10:43:54,buy,366.80242499999997,371.25,2018-07-12 11:23:02,371.25,False
2018-07-12 10:49:13,369.37976,370.86024000000003,True,2018-07-12 11:10:26,sell,374.56884240000005,370.12,2018-07-12 11:28:35,370.12,False
2018-07-12 10:51:14,369.53943999999996,371.02056,True,2018-07-12 11:10:58,sell,374.7307656,370.28,2018-07-12 11:28:35,370.28,False
2018-07-12 10:52:49,369.3099,370.7901,True,2018-07-12 11:10:26,sell,374.498001,370.05,2018-07-12 11:28:35,370.05,False
2018-07-12 10:54:58,369.27995999999996,370.76004,True,2018-07-12 11:10:26,sell,374.4676404,370.02,2018-07-12 11:28:35,370.02,False
2018-07-12 10:57:23,369.27995999999996,370.76004,True,2018-07-12 11:10:26,sell,374.4676404,370.02,2018-07-12 11:28:35,370.02,False
2018-07-12 10:59:42,369.27995999999996,370.76004,True,2018-07-12 11:10:26,sell,374.4676404,370.02,2018-07-12 11:28:35,370.02,False
2018-07-12 11:01:21,369.27995999999996,370.76004,True,2018-07-12 11:10:26,sell,374.4676404,370.02,2018-07-12 11:28:35,370.02,False
2018-07-12 11:02:40,369.27995999999996,370.76004,True,2018-07-12 11:10:26,sell,374.4676404,370.02,2018-07-12 11:28:35,370.02,False
2018-07-12 11:05:12,369.26998,370.75002,True,2018-07-12 11:10:26,sell,374.45752020000003,370.01,2018-07-12 11:28:35,370.01,False
2018-07-12 11:06:50,369.26998,370.75002,True,2018-07-12 11:10:26,sell,374.45752020000003,370.01,2018-07-12 11:28:35,370.01,False
2018-07-12 11:08:49,369.27995999999996,370.76004,True,2018-07-12 11:10:26,sell,374.4676404,370.02,2018-07-12 11:28:35,370.02,False
2018-07-12 09:33:05,372.9027,374.3973,True,2018-07-12 09:55:40,buy,369.17367299999995,373.65,2018-07-12 11:36:19,368.06615198099996,False
2018-07-12 09:36:49,372.9027,374.3973,True,2018-07-12 09:55:40,buy,369.17367299999995,373.65,2018-07-12 11:36:19,368.06615198099996,False
2018-07-12 09:39:05,372.89272,374.38728,True,2018-07-12 09:55:40,buy,369.1637928,373.64,2018-07-12 11:36:19,368.0563014216,False
2018-07-12 09:44:20,372.32385999999997,373.81614,True,2018-07-12 10:01:06,buy,368.60062139999997,373.07,2018-07-12 11:36:49,367.4948195358,False
2018-07-12 09:45:20,372.254,373.746,True,2018-07-12 10:01:06,buy,368.53146000000004,373.0,2018-07-12 11:36:49,367.42586562,False
2018-07-12 09:47:59,372.46358,373.95642,True,2018-07-12 10:01:06,buy,368.7389442,373.21,2018-07-12 11:36:49,367.6327273674,False
2018-07-12 09:49:20,372.26398,373.75602,True,2018-07-12 10:01:06,buy,368.5413402,373.01,2018-07-12 11:36:49,367.4357161794,False
2018-07-12 09:50:49,372.26398,373.75602,True,2018-07-12 10:01:06,buy,368.5413402,373.01,2018-07-12 11:36:49,367.4357161794,False
2018-07-12 09:53:48,372.36378,373.85622,True,2018-07-12 10:01:06,buy,368.6401422,373.11,2018-07-12 11:36:49,367.5342217734,False
2018-07-12 09:54:53,372.254,373.746,True,2018-07-12 10:01:06,buy,368.53146000000004,373.0,2018-07-12 11:36:49,367.42586562,False
2018-07-12 09:57:05,372.08434,373.57565999999997,True,2018-07-12 10:01:06,buy,368.3634966,372.83,2018-07-12 11:36:49,367.25840611020004,False
2018-07-12 09:58:44,372.09432,373.58567999999997,True,2018-07-12 10:01:06,buy,368.37337679999996,372.84,2018-07-12 11:36:49,367.26825666959996,False
2018-07-12 11:36:49,368.262,369.738,True,2018-07-12 11:36:49,buy,364.57938,369.0,2018-07-12 11:43:49,369.0,False
2018-07-12 11:38:42,368.04244,369.51755999999995,True,2018-07-12 11:44:20,buy,364.3620156,368.78,2018-07-12 11:58:29,368.78,False
2018-07-12 11:43:49,368.0125,369.4875,True,2018-07-12 11:44:36,buy,364.332375,368.75,2018-07-12 11:58:29,368.75,False
2018-07-12 10:01:06,371.256,372.744,True,2018-07-12 10:10:51,buy,367.54344,372.0,2018-07-12 12:00:37,369.84,False
2018-07-12 10:04:23,371.11628,372.60372,True,2018-07-12 10:21:11,buy,367.4051172,371.86,2018-07-12 12:04:16,369.84,False
2018-07-12 11:32:47,369.26,370.74,True,2018-07-12 11:36:19,buy,365.56739999999996,370.0,2018-07-12 12:05:51,370.0,False
2018-07-12 11:34:40,369.26,370.74,True,2018-07-12 11:36:19,buy,365.56739999999996,370.0,2018-07-12 12:05:51,370.0,False
2018-07-12 11:30:05,369.46957999999995,370.95042,True,2018-07-12 11:36:19,buy,365.7748842,370.21,2018-07-12 12:06:00,370.21,False
2018-07-12 11:30:43,369.46957999999995,370.95042,True,2018-07-12 11:36:19,buy,365.7748842,370.21,2018-07-12 12:06:00,370.21,False
2018-07-12 10:08:08,371.12626,372.61374,True,2018-07-12 10:21:11,buy,367.4149974,371.87,2018-07-12 12:06:45,370.39,False
2018-07-12 11:26:37,369.759,371.241,True,2018-07-12 11:36:19,buy,366.06141,370.5,2018-07-12 12:07:26,370.5,False
2018-07-12 11:24:38,370.258,371.742,True,2018-07-12 11:28:35,buy,366.55541999999997,371.0,2018-07-12 12:08:10,371.0,False
2018-07-12 10:37:44,369.99852,371.48148000000003,True,2018-07-12 11:36:00,buy,366.29853479999997,370.74,2018-07-12 12:08:10,370.74,False
2018-07-12 10:44:54,369.9586,371.4414,True,2018-07-12 11:36:01,buy,366.259014,370.7,2018-07-12 12:08:10,370.7,False
2018-07-12 10:47:26,369.84882,371.33117999999996,True,2018-07-12 11:36:18,buy,366.1503318,370.59,2018-07-12 12:08:10,370.59,False
2018-07-12 11:10:42,369.93864,371.42136,True,2018-07-12 11:36:01,buy,366.23925360000004,370.68,2018-07-12 12:08:10,370.68,False
2018-07-12 11:13:30,370.09832,371.58167999999995,True,2018-07-12 11:28:35,buy,366.3973368,370.84,2018-07-12 12:08:10,370.84,False
2018-07-12 11:16:21,370.2081,371.6919,True,2018-07-12 11:28:35,buy,366.506019,370.95,2018-07-12 12:08:10,370.95,False
2018-07-12 11:16:58,370.29792000000003,371.78208,True,2018-07-12 11:28:35,buy,366.5949408,371.04,2018-07-12 12:08:10,371.04,False
2018-07-12 10:09:00,370.99652000000003,372.48348,True,2018-07-12 10:37:44,buy,367.28655480000003,371.74,2018-07-12 12:08:49,370.85,False
2018-07-12 10:10:51,370.74702,372.23298,True,2018-07-12 10:37:44,buy,367.03954980000003,371.49,2018-07-12 12:10:37,370.81,False
2018-07-12 10:12:43,370.96657999999996,372.45342,True,2018-07-12 10:37:44,buy,367.2569142,371.71,2018-07-12 12:12:42,371.0,False
2018-07-12 11:21:21,370.3578,371.84220000000005,True,2018-07-12 11:28:35,buy,366.654222,371.1,2018-07-12 12:13:16,371.1,False
2018-07-12 11:23:02,370.34781999999996,371.83218,True,2018-07-12 11:28:35,buy,366.64434179999995,371.09,2018-07-12 12:13:16,371.09,False
2018-07-12 11:18:40,370.31788,371.80212,True,2018-07-12 11:28:35,buy,366.6147012,371.06,2018-07-12 12:13:16,371.06,False
2018-07-12 10:40:42,370.6073,372.09270000000004,True,2018-07-12 10:43:54,buy,366.901227,371.35,2018-07-12 12:13:22,371.35,False
2018-07-12 10:34:52,370.8069,372.29310000000004,True,2018-07-12 10:37:44,buy,367.09883099999996,371.55,2018-07-12 12:13:34,371.55,False
2018-07-12 10:39:32,370.70709999999997,372.1929,True,2018-07-12 10:43:54,buy,367.000029,371.45,2018-07-12 12:13:34,371.45,False
2018-07-12 10:15:00,371.256,372.744,True,2018-07-12 10:15:59,buy,367.54344,372.0,2018-07-12 12:14:35,372.0,False
2018-07-12 11:40:42,367.86280000000005,369.3372,True,2018-07-12 11:58:29,sell,373.030572,368.6,2018-07-12 12:14:42,374.14966371599996,False
2018-07-12 11:45:01,367.27398,368.74602,True,2018-07-12 11:58:12,sell,372.43348019999996,368.01,2018-07-12 12:14:42,373.5507806405999,False
2018-07-12 11:47:50,367.34384,368.81615999999997,True,2018-07-12 11:58:29,sell,372.50432159999997,368.08,2018-07-12 12:14:42,373.62183456479994,False
2018-07-12 11:49:03,367.33386,368.80613999999997,True,2018-07-12 11:58:29,sell,372.49420139999995,368.07,2018-07-12 12:14:42,373.6116840041999,False
2018-07-12 11:51:21,367.34384,368.81615999999997,True,2018-07-12 11:58:29,sell,372.50432159999997,368.08,2018-07-12 12:14:42,373.62183456479994,False
2018-07-12 11:52:48,367.63326,369.10674,True,2018-07-12 11:58:29,sell,372.7978074,368.37,2018-07-12 12:14:42,373.9162008222,False
2018-07-12 11:54:48,367.63326,369.10674,True,2018-07-12 11:58:29,sell,372.7978074,368.37,2018-07-12 12:14:42,373.9162008222,False
2018-07-12 11:56:42,367.763,369.237,True,2018-07-12 11:58:29,sell,372.92937,368.5,2018-07-12 12:14:42,374.04815811,False
2018-07-12 12:19:32,371.54542000000004,373.03458,True,2018-07-12 12:21:27,buy,367.8299658,372.29,2018-07-12 12:25:57,372.29,False
2018-07-12 12:20:38,371.14621999999997,372.63378,True,2018-07-12 12:25:57,sell,376.3601178,371.89,2018-07-12 12:27:40,371.89,False
2018-07-12 12:24:46,370.81688,372.30312,True,2018-07-12 12:25:57,sell,376.02615119999996,371.56,2018-07-12 12:29:18,371.56,False
2018-07-12 12:22:42,370.757,372.243,True,2018-07-12 12:25:57,sell,375.96543,371.5,2018-07-12 12:39:14,371.5,False
2018-07-12 12:12:42,370.258,371.742,True,2018-07-12 12:14:23,sell,375.45942,371.0,2018-07-12 12:39:14,371.0,False
2018-07-12 12:06:45,369.64922,371.13077999999996,True,2018-07-12 12:13:16,sell,374.84208779999994,370.39,2018-07-12 12:39:14,370.39,False
2018-07-12 12:08:49,370.10830000000004,371.5917,True,2018-07-12 12:14:23,sell,375.307617,370.85,2018-07-12 12:39:14,370.85,False
2018-07-12 12:10:37,370.06838,371.55162,True,2018-07-12 12:13:34,sell,375.26713620000004,370.81,2018-07-12 12:39:14,370.81,False
2018-07-12 11:58:53,369.10031999999995,370.57968,True,2018-07-12 12:08:10,sell,374.2854768,369.84,2018-07-12 13:31:49,369.84,False
2018-07-12 12:00:37,369.10031999999995,370.57968,True,2018-07-12 12:08:10,sell,374.2854768,369.84,2018-07-12 13:31:49,369.84,False
2018-07-12 12:04:16,369.10031999999995,370.57968,True,2018-07-12 12:08:10,sell,374.2854768,369.84,2018-07-12 13:31:49,369.84,False
2018-07-12 12:05:15,369.10031999999995,370.57968,True,2018-07-12 12:08:10,sell,374.2854768,369.84,2018-07-12 13:31:50,369.84,False
2018-07-12 12:14:42,372.35380000000004,373.8462,True,2018-07-12 12:19:32,buy,368.630262,373.1,2018-07-12 13:33:33,367.52437121400004,False
2018-07-12 12:16:57,372.04442,373.53558000000004,True,2018-07-12 12:20:38,buy,368.32397579999997,372.79,2018-07-12 13:33:33,367.21900387259996,False
2018-07-12 12:26:37,371.755,373.245,True,2018-07-12 12:28:24,buy,368.03745,372.5,2018-07-12 13:33:33,366.93333765,False
2018-07-12 13:35:41,368.44164,369.91836,True,2018-07-12 13:40:50,buy,364.75722360000003,369.18,2018-07-12 13:46:50,369.18,False
2018-07-12 13:36:42,368.44164,369.91836,True,2018-07-12 13:40:50,buy,364.75722360000003,369.18,2018-07-12 13:46:50,369.18,False
2018-07-12 13:46:50,368.74104,370.21896000000004,True,2018-07-12 13:47:00,buy,365.0536296,369.48,2018-07-12 13:47:52,369.48,False
2018-07-12 13:45:00,367.85281999999995,369.32718,True,2018-07-12 13:46:50,sell,373.0204518,368.59,2018-07-12 13:48:13,368.59,False
