Date,Open,Close,,
2018-01-18 09:00:00,10885.93,11242.06,18,0
2018-01-18 08:00:00,10737.99,10885.93,18,0
2018-01-18 07:00:00,11182.01,10737.99,18,0
2018-01-18 06:00:00,11045.99,11182.01,18,0
2018-01-18 05:00:00,11145.01,11045.99,18,0
2018-01-18 04:00:00,11370.01,11145.01,18,0
2018-01-18 03:00:00,11777.99,11370.01,18,0
2018-01-18 02:00:00,11537,11777.99,18,0
2018-01-18 01:00:00,11300,11537,18,0
2018-01-18 00:00:00,11200.01,11300,18,0
2018-01-17 23:00:00,11200.01,11200.01,17,1
2018-01-17 22:00:00,11358,11200.01,17,0
2018-01-17 21:00:00,10919.24,11358,17,0
2018-01-17 20:00:00,10494.54,10919.24,17,0
2018-01-17 19:00:00,9820.75,10494.54,17,0
2018-01-17 18:00:00,10120.68,9820.75,17,0
2018-01-17 17:00:00,10397.99,10120.68,17,0
2018-01-17 16:00:00,9488.54,10397.99,17,0
2018-01-17 15:00:00,9386.59,9488.54,17,0
2018-01-17 14:00:00,10040,9386.59,17,0
2018-01-17 13:00:00,10400,10040,17,0
2018-01-17 12:00:00,10206.3,10400,17,0
2018-01-17 11:00:00,10109.39,10206.3,17,0
2018-01-17 10:00:00,10625.98,10109.39,17,0
2018-01-17 09:00:00,10971,10625.98,17,0
2018-01-17 08:00:00,11231,10971,17,0
2018-01-17 07:00:00,11250,11231,17,0
2018-01-17 06:00:00,11148.07,11250,17,0
2018-01-17 05:00:00,11140.14,11148.07,17,0
2018-01-17 04:00:00,11018.94,11140.14,17,0
2018-01-17 03:00:00,11055.27,11018.94,17,0
2018-01-17 02:00:00,11334.01,11055.27,17,0
2018-01-17 01:00:00,11155.98,11334.01,17,0
2018-01-17 00:00:00,11570.01,11155.98,17,0
2018-01-16 23:00:00,11250,11570.01,16,1
2018-01-16 22:00:00,10720,11250,16,0
2018-01-16 21:00:00,11111,10720,16,0
2018-01-16 20:00:00,11550,11111,16,0
2018-01-16 19:00:00,11522.24,11550,16,0
2018-01-16 18:00:00,11415.85,11522.24,16,0
2018-01-16 17:00:00,12074.7,11415.85,16,0
2018-01-16 16:00:00,12378.54,12074.7,16,0
2018-01-16 15:00:00,12030,12378.54,16,0
2018-01-16 14:00:00,11554.83,12030,16,0
2018-01-16 13:00:00,12177.36,11554.83,16,0
2018-01-16 12:00:00,12441.52,12177.36,16,0
2018-01-16 11:00:00,11898,12441.52,16,0
2018-01-16 10:00:00,11543.36,11898,16,0
2018-01-16 09:00:00,12299.99,11543.36,16,0
2018-01-16 08:00:00,12605.23,12299.99,16,0
2018-01-16 07:00:00,13173.11,12605.23,16,0
2018-01-16 06:00:00,13149.9,13173.11,16,0
2018-01-16 05:00:00,13024.99,13149.9,16,0
2018-01-16 04:00:00,12948.41,13024.99,16,0
2018-01-16 03:00:00,13221.78,12948.41,16,0
2018-01-16 02:00:00,13108.02,13221.78,16,0
2018-01-16 01:00:00,13250,13108.02,16,0
2018-01-16 00:00:00,13590,13250,16,0
2018-01-15 23:00:00,13814.01,13590,15,1
2018-01-15 22:00:00,13909.96,13814.01,15,0
2018-01-15 21:00:00,13725,13909.96,15,0
2018-01-15 20:00:00,13899.99,13725,15,0
2018-01-15 19:00:00,13917.36,13899.99,15,0
2018-01-15 18:00:00,13879.1,13917.36,15,0
2018-01-15 17:00:00,14118.9,13879.1,15,0
2018-01-15 16:00:00,14047.99,14118.9,15,0
2018-01-15 15:00:00,14117.35,14047.99,15,0
2018-01-15 14:00:00,14141,14117.35,15,0
2018-01-15 13:00:00,14122.22,14141,15,0
2018-01-15 12:00:00,13759.91,14122.22,15,0
2018-01-15 11:00:00,13750.89,13759.91,15,0
2018-01-15 10:00:00,13662.22,13750.89,15,0
2018-01-15 09:00:00,13597.03,13662.22,15,0
2018-01-15 08:00:00,13642.56,13597.03,15,0
2018-01-15 07:00:00,13726,13642.56,15,0
2018-01-15 06:00:00,13600,13726,15,0
2018-01-15 05:00:00,13620.01,13600,15,0
2018-01-15 04:00:00,13501.48,13620.01,15,0
2018-01-15 03:00:00,13533.9,13501.48,15,0
2018-01-15 02:00:00,13626.22,13533.9,15,0
2018-01-15 01:00:00,13730,13626.22,15,0
2018-01-15 00:00:00,13656.23,13730,15,0
2018-01-14 23:00:00,13599.97,13656.23,14,1
2018-01-14 22:00:00,13423.01,13599.97,14,0
2018-01-14 21:00:00,13522.74,13423.01,14,0
2018-01-14 20:00:00,13406.8,13522.74,14,0
2018-01-14 19:00:00,13570.35,13406.8,14,0
2018-01-14 18:00:00,13535.87,13570.35,14,0
2018-01-14 17:00:00,13389.01,13535.87,14,0
2018-01-14 16:00:00,13286.02,13389.01,14,0
2018-01-14 15:00:00,13559.01,13286.02,14,0
2018-01-14 14:00:00,13622.2,13559.01,14,0
2018-01-14 13:00:00,13380.01,13622.2,14,0
2018-01-14 12:00:00,13553.45,13380.01,14,0
2018-01-14 11:00:00,13561.03,13553.45,14,0
2018-01-14 10:00:00,13592.96,13561.03,14,0
2018-01-14 09:00:00,13680.01,13592.96,14,0
2018-01-14 08:00:00,13770.01,13680.01,14,0
2018-01-14 07:00:00,13834.25,13770.01,14,0
2018-01-14 06:00:00,13800,13834.25,14,0
2018-01-14 05:00:00,13862.13,13800,14,0
2018-01-14 04:00:00,14203.91,13862.13,14,0
2018-01-14 03:00:00,14208.26,14203.91,14,0
2018-01-14 02:00:00,14300,14208.26,14,0
2018-01-14 01:00:00,14262.66,14300,14,0
2018-01-14 00:00:00,14187.95,14262.66,14,0
2018-01-13 23:00:00,14316,14187.95,13,1
2018-01-13 22:00:00,14165,14316,13,0
2018-01-13 21:00:00,14178.01,14165,13,0
2018-01-13 20:00:00,14076.63,14178.01,13,0
2018-01-13 19:00:00,14250.01,14076.63,13,0
2018-01-13 18:00:00,14299.98,14250.01,13,0
2018-01-13 17:00:00,14309.68,14299.98,13,0
2018-01-13 16:00:00,14247.13,14309.68,13,0
2018-01-13 15:00:00,14369.01,14247.13,13,0
2018-01-13 14:00:00,14436.61,14369.01,13,0
2018-01-13 13:00:00,14317,14436.61,13,0
2018-01-13 12:00:00,14220.02,14317,13,0
2018-01-13 11:00:00,14206,14220.02,13,0
2018-01-13 10:00:00,14180,14206,13,0
2018-01-13 09:00:00,14241.01,14180,13,0
2018-01-13 08:00:00,14367.5,14241.01,13,0
2018-01-13 07:00:00,14199.16,14367.5,13,0
2018-01-13 06:00:00,14210.65,14199.16,13,0
2018-01-13 05:00:00,14140,14210.65,13,0
2018-01-13 04:00:00,14158.22,14140,13,0
2018-01-13 03:00:00,14160.01,14158.22,13,0
2018-01-13 02:00:00,14188,14160.01,13,0
2018-01-13 01:00:00,14164.6,14188,13,0
2018-01-13 00:00:00,13820,14164.6,13,0
2018-01-12 23:00:00,13655.46,13820,12,1
2018-01-12 22:00:00,13730.02,13655.46,12,0
2018-01-12 21:00:00,13902.95,13730.02,12,0
2018-01-12 20:00:00,13767.94,13902.95,12,0
2018-01-12 19:00:00,13500.01,13767.94,12,0
2018-01-12 18:00:00,13595,13500.01,12,0
2018-01-12 17:00:00,13579.02,13595,12,0
2018-01-12 16:00:00,13612.47,13579.02,12,0
2018-01-12 15:00:00,13916.51,13612.47,12,0
2018-01-12 14:00:00,13869.98,13916.51,12,0
2018-01-12 13:00:00,14049.99,13869.98,12,0
2018-01-12 12:00:00,13960.1,14049.99,12,0
2018-01-12 11:00:00,13943.94,13960.1,12,0
2018-01-12 10:00:00,13506.91,13943.94,12,0
2018-01-12 09:00:00,13605.01,13506.91,12,0
2018-01-12 08:00:00,13631.36,13605.01,12,0
2018-01-12 07:00:00,13709.99,13631.36,12,0
2018-01-12 06:00:00,13618,13709.99,12,0
2018-01-12 05:00:00,13699.99,13618,12,0
2018-01-12 04:00:00,13645,13699.99,12,0
2018-01-12 03:00:00,13479.99,13645,12,0
2018-01-12 02:00:00,13434.26,13479.99,12,0
2018-01-12 01:00:00,13130,13434.26,12,0
2018-01-12 00:00:00,13308.06,13130,12,0
2018-01-11 23:00:00,13120.13,13308.06,11,1
2018-01-11 22:00:00,13470.71,13120.13,11,0
2018-01-11 21:00:00,13465.91,13470.71,11,0
2018-01-11 20:00:00,13401.23,13465.91,11,0
2018-01-11 19:00:00,13750.01,13401.23,11,0
2018-01-11 18:00:00,13700,13750.01,11,0
2018-01-11 17:00:00,13895.01,13700,11,0
2018-01-11 16:00:00,13995,13895.01,11,0
2018-01-11 15:00:00,13936.92,13995,11,0
2018-01-11 14:00:00,13715.01,13936.92,11,0
2018-01-11 13:00:00,13804.01,13715.01,11,0
2018-01-11 12:00:00,13499.6,13804.01,11,0
2018-01-11 11:00:00,13319.28,13499.6,11,0
2018-01-11 10:00:00,13565.66,13319.28,11,0
2018-01-11 09:00:00,13800.99,13565.66,11,0
2018-01-11 08:00:00,13644.98,13800.99,11,0
2018-01-11 07:00:00,13407.95,13644.98,11,0
2018-01-11 06:00:00,13193.72,13407.95,11,0
2018-01-11 05:00:00,13369.87,13193.72,11,0
2018-01-11 04:00:00,13302,13369.87,11,0
2018-01-11 03:00:00,14249.99,13302,11,0
2018-01-11 02:00:00,14500.01,14249.99,11,0
2018-01-11 01:00:00,14659.01,14500.01,11,0
2018-01-11 00:00:00,14875.18,14659.01,11,0
2018-01-10 23:00:00,14489.98,14875.18,10,1
2018-01-10 22:00:00,14473.99,14489.98,10,0
2018-01-10 21:00:00,14453.47,14473.99,10,0
2018-01-10 20:00:00,14349.01,14453.47,10,0
2018-01-10 19:00:00,14495.52,14349.01,10,0
2018-01-10 18:00:00,14559.58,14495.52,10,0
2018-01-10 17:00:00,14525,14559.58,10,0
2018-01-10 16:00:00,14406.97,14525,10,0
2018-01-10 15:00:00,13800.01,14406.97,10,0
2018-01-10 14:00:00,13883.82,13800.01,10,0
2018-01-10 13:00:00,13944.11,13883.82,10,0
2018-01-10 12:00:00,14130.01,13944.11,10,0
2018-01-10 11:00:00,13918.68,14130.01,10,0
2018-01-10 10:00:00,13907.79,13918.68,10,0
2018-01-10 09:00:00,13565.8,13907.79,10,0
2018-01-10 08:00:00,14164.19,13565.8,10,0
2018-01-10 07:00:00,14296.76,14164.19,10,0
2018-01-10 06:00:00,14227,14296.76,10,0
2018-01-10 05:00:00,14374.28,14227,10,0
2018-01-10 04:00:00,14163.01,14374.28,10,0
2018-01-10 03:00:00,14311,14163.01,10,0
2018-01-10 02:00:00,14200.01,14311,10,0
2018-01-10 01:00:00,14149.41,14200.01,10,0
2018-01-10 00:00:00,14480.99,14149.41,10,0
2018-01-09 23:00:00,14445,14480.99,9,1
2018-01-09 22:00:00,14587.41,14445,9,0
2018-01-09 21:00:00,14784.46,14587.41,9,0
2018-01-09 20:00:00,14742.91,14784.46,9,0
2018-01-09 19:00:00,14848.53,14742.91,9,0
2018-01-09 18:00:00,14993,14848.53,9,0
2018-01-09 17:00:00,14969.99,14993,9,0
2018-01-09 16:00:00,14699.01,14969.99,9,0
2018-01-09 15:00:00,14575,14699.01,9,0
2018-01-09 14:00:00,14231,14575,9,0
2018-01-09 13:00:00,14810.99,14231,9,0
2018-01-09 12:00:00,14808.99,14810.99,9,0
2018-01-09 11:00:00,14650.01,14808.99,9,0
2018-01-09 10:00:00,14910.01,14650.01,9,0
2018-01-09 09:00:00,15171.77,14910.01,9,0
2018-01-09 08:00:00,15147.35,15171.77,9,0
2018-01-09 07:00:00,14998,15147.35,9,0
2018-01-09 06:00:00,15085.49,14998,9,0
2018-01-09 05:00:00,15328.99,15085.49,9,0
2018-01-09 04:00:00,15263.6,15328.99,9,0
2018-01-09 03:00:00,15239.91,15263.6,9,0
2018-01-09 02:00:00,15268.99,15239.91,9,0
2018-01-09 01:00:00,15260,15268.99,9,0
2018-01-09 00:00:00,14993.74,15260,9,0
2018-01-08 23:00:00,14735.01,14993.74,8,1
2018-01-08 22:00:00,14948.26,14735.01,8,0
2018-01-08 21:00:00,14990,14948.26,8,0
2018-01-08 20:00:00,15120,14990,8,0
2018-01-08 19:00:00,15025.01,15120,8,0
2018-01-08 18:00:00,14870.02,15025.01,8,0
2018-01-08 17:00:00,14901.99,14870.02,8,0
2018-01-08 16:00:00,14621.56,14901.99,8,0
2018-01-08 15:00:00,14465.85,14621.56,8,0
2018-01-08 14:00:00,14870,14465.85,8,0
2018-01-08 13:00:00,15432.88,14870,8,0
2018-01-08 12:00:00,15514.73,15432.88,8,0
2018-01-08 11:00:00,15384.22,15514.73,8,0
2018-01-08 10:00:00,15217.99,15384.22,8,0
2018-01-08 09:00:00,15513.8,15217.99,8,0
2018-01-08 08:00:00,15900.03,15513.8,8,0
2018-01-08 07:00:00,15824.99,15900.03,8,0
2018-01-08 06:00:00,15862.9,15824.99,8,0
2018-01-08 05:00:00,15680.08,15862.9,8,0
2018-01-08 04:00:00,15646.3,15680.08,8,0
2018-01-08 03:00:00,15948.6,15646.3,8,0
2018-01-08 02:00:00,15934.46,15948.6,8,0
2018-01-08 01:00:00,15970.68,15934.46,8,0
2018-01-08 00:00:00,16174.22,15970.68,8,0
2018-01-07 23:00:00,16408.7,16174.22,7,1
2018-01-07 22:00:00,16220.21,16408.7,7,0
2018-01-07 21:00:00,16147.98,16220.2,7,0
2018-01-07 20:00:00,16123,16147.98,7,0
2018-01-07 19:00:00,16111.74,16123,7,0
2018-01-07 18:00:00,15924.01,16111.74,7,0
2018-01-07 17:00:00,16153.48,15924.01,7,0
2018-01-07 16:00:00,16502.01,16153.48,7,0
2018-01-07 15:00:00,16567,16502.01,7,0
2018-01-07 14:00:00,16460.01,16567,7,0
2018-01-07 13:00:00,16499,16460.01,7,0
2018-01-07 12:00:00,16626.97,16499,7,0
2018-01-07 11:00:00,16721.46,16626.97,7,0
2018-01-07 10:00:00,16626.96,16721.46,7,0
2018-01-07 09:00:00,16754.72,16626.96,7,0
2018-01-07 08:00:00,16744,16754.72,7,0
2018-01-07 07:00:00,16390.3,16744,7,0
2018-01-07 06:00:00,16610.02,16390.3,7,0
2018-01-07 05:00:00,16635.31,16610.02,7,0
2018-01-07 04:00:00,16743.19,16635.31,7,0
2018-01-07 03:00:00,16833,16743.19,7,0
2018-01-07 02:00:00,16997.17,16833,7,0
2018-01-07 01:00:00,16990,16997.17,7,0
2018-01-07 00:00:00,17099,16990,7,0
2018-01-06 23:00:00,17029.99,17099,6,1
2018-01-06 22:00:00,16841.44,17029.99,6,0
2018-01-06 21:00:00,16849.5,16841.44,6,0
2018-01-06 20:00:00,16731,16849.5,6,0
2018-01-06 19:00:00,16785.02,16731,6,0
2018-01-06 18:00:00,16892,16785.02,6,0
2018-01-06 17:00:00,16811.11,16892,6,0
2018-01-06 16:00:00,16598,16811.11,6,0
2018-01-06 15:00:00,16479.88,16598,6,0
2018-01-06 14:00:00,16276,16479.88,6,0
2018-01-06 13:00:00,16300.01,16276,6,0
2018-01-06 12:00:00,16501.01,16300.01,6,0
2018-01-06 11:00:00,16679.99,16501.01,6,0
2018-01-06 10:00:00,16362.79,16679.99,6,0
2018-01-06 09:00:00,16404.49,16362.79,6,0
2018-01-06 08:00:00,16509.99,16404.49,6,0
2018-01-06 07:00:00,16608.01,16509.99,6,0
2018-01-06 06:00:00,16594.08,16608.01,6,0
2018-01-06 05:00:00,16550.02,16594.08,6,0
2018-01-06 04:00:00,16571.78,16550.02,6,0
2018-01-06 03:00:00,16553.37,16571.78,6,0
2018-01-06 02:00:00,16944,16553.37,6,0
2018-01-06 01:00:00,16889.31,16944,6,0
2018-01-06 00:00:00,16960.01,16889.31,6,0
2018-01-05 23:00:00,16975,16960.01,5,1
2018-01-05 22:00:00,16727,16975,5,0
2018-01-05 21:00:00,16556.25,16727,5,0
2018-01-05 20:00:00,16441.19,16556.25,5,0
2018-01-05 19:00:00,16381,16441.19,5,0
2018-01-05 18:00:00,16379.67,16381,5,0
2018-01-05 17:00:00,16277,16379.67,5,0
2018-01-05 16:00:00,16048.98,16277,5,0
2018-01-05 15:00:00,16050,16048.98,5,0
2018-01-05 14:00:00,16053.76,16050,5,0
2018-01-05 13:00:00,15861.58,16053.76,5,0
2018-01-05 12:00:00,16000,15861.58,5,0
2018-01-05 11:00:00,15995.56,16000,5,0
2018-01-05 10:00:00,15812.79,15995.56,5,0
2018-01-05 09:00:00,15369,15812.79,5,0
2018-01-05 08:00:00,14953.99,15369,5,0
2018-01-05 07:00:00,14943.5,14953.99,5,0
2018-01-05 06:00:00,15038,14943.5,5,0
2018-01-05 05:00:00,14938.79,15038,5,0
2018-01-05 04:00:00,14958.99,14938.79,5,0
2018-01-05 03:00:00,15120.02,14958.99,5,0
2018-01-05 02:00:00,15073,15120.02,5,0
2018-01-05 01:00:00,15053.18,15073,5,0
2018-01-05 00:00:00,15144.99,15053.18,5,0
2018-01-04 23:00:00,15015,15144.99,4,1
2018-01-04 22:00:00,14940.04,15015,4,0
2018-01-04 21:00:00,14889.99,14940.04,4,0
2018-01-04 20:00:00,14997.99,14889.99,4,0
2018-01-04 19:00:00,14815,14997.99,4,0
2018-01-04 18:00:00,14717.01,14815,4,0
2018-01-04 17:00:00,14625.5,14717.01,4,0
2018-01-04 16:00:00,14620.01,14625.5,4,0
2018-01-04 15:00:00,14674.01,14620.01,4,0
2018-01-04 14:00:00,14619.99,14674.01,4,0
2018-01-04 13:00:00,14480,14619.99,4,0
2018-01-04 12:00:00,14603.19,14480,4,0
2018-01-04 11:00:00,14531.01,14603.19,4,0
2018-01-04 10:00:00,14577.88,14531.01,4,0
2018-01-04 09:00:00,14417,14571.03,4,0
2018-01-04 08:00:00,14920,14417,4,0
2018-01-04 07:00:00,15000.01,14920,4,0
2018-01-04 06:00:00,14971.23,15000.01,4,0
2018-01-04 05:00:00,14986.76,14971.23,4,0
2018-01-04 04:00:00,15150.01,14986.76,4,0
2018-01-04 03:00:00,15290.31,15150.01,4,0
2018-01-04 02:00:00,15369.73,15290.31,4,0
2018-01-04 01:00:00,15104.48,15369.73,4,0
2018-01-04 00:00:00,15098.14,15104.48,4,0
2018-01-03 23:00:00,14865.01,15098.14,3,1
2018-01-03 22:00:00,15067.99,14865.01,3,0
2018-01-03 21:00:00,14980.12,15067.99,3,0
2018-01-03 20:00:00,14790,14980.12,3,0
2018-01-03 19:00:00,14787.89,14790,3,0
2018-01-03 18:00:00,14954.99,14787.89,3,0
2018-01-03 17:00:00,15119.92,14954.99,3,0
2018-01-03 16:00:00,15085,15119.92,3,0
2018-01-03 15:00:00,14925.03,15085,3,0
2018-01-03 14:00:00,14971.91,14925.03,3,0
2018-01-03 13:00:00,14650,14971.91,3,0
2018-01-03 12:00:00,14903.13,14650,3,0
2018-01-03 11:00:00,14750.01,14903.13,3,0
2018-01-03 10:00:00,14880.01,14750.01,3,0
2018-01-03 09:00:00,15162,14880.01,3,0
2018-01-03 08:00:00,15308,15162,3,0
2018-01-03 07:00:00,15356,15308,3,0
2018-01-03 06:00:00,15098.88,15356,3,0
2018-01-03 05:00:00,15090.01,15098.88,3,0
2018-01-03 04:00:00,14900.04,15090.01,3,0
2018-01-03 03:00:00,15040.04,14900.04,3,0
2018-01-03 02:00:00,14888.9,15040.04,3,0
2018-01-03 01:00:00,14885,14888.9,3,0
2018-01-03 00:00:00,14781.51,14885,3,0
2018-01-02 23:00:00,14862.03,14781.51,2,1
2018-01-02 22:00:00,14761.01,14862.03,2,0
2018-01-02 21:00:00,14830,14761.01,2,0
2018-01-02 20:00:00,14790.01,14830,2,0
2018-01-02 19:00:00,14577,14790.01,2,0
2018-01-02 18:00:00,13895,14577,2,0
2018-01-02 17:00:00,13690,13895,2,0
2018-01-02 16:00:00,13741.01,13690,2,0
2018-01-02 15:00:00,13859,13741.01,2,0
2018-01-02 14:00:00,13969.57,13859,2,0
2018-01-02 13:00:00,13632,13969.57,2,0
2018-01-02 12:00:00,13645.41,13632,2,0
2018-01-02 11:00:00,13740.01,13645.41,2,0
2018-01-02 10:00:00,13600.1,13740.01,2,0
2018-01-02 09:00:00,13478.24,13600.1,2,0
2018-01-02 08:00:00,13423.34,13478.24,2,0
2018-01-02 07:00:00,13368,13423.34,2,0
2018-01-02 06:00:00,13194.02,13368,2,0
2018-01-02 05:00:00,13164.83,13194.02,2,0
2018-01-02 04:00:00,13372.95,13164.83,2,0
2018-01-02 03:00:00,13550.01,13372.95,2,0
2018-01-02 02:00:00,13632.94,13550.01,2,0
2018-01-02 01:00:00,13830.32,13632.94,2,0
2018-01-02 00:00:00,13480.01,13830.32,2,0
2018-01-01 23:00:00,13538.11,13480.01,1,1
2018-01-01 22:00:00,13565,13538.11,1,0
2018-01-01 21:00:00,13469.01,13565,1,0
2018-01-01 20:00:00,13345.47,13469.01,1,0
2018-01-01 19:00:00,13189.98,13345.47,1,0
2018-01-01 18:00:00,13138.11,13189.98,1,0
2018-01-01 17:00:00,13093.1,13138.11,1,0
2018-01-01 16:00:00,13255.29,13093.1,1,0
2018-01-01 15:00:00,13271.98,13255.29,1,0
2018-01-01 14:00:00,13115.95,13271.98,1,0
2018-01-01 13:00:00,13234.45,13115.95,1,0
2018-01-01 12:00:00,13279.99,13234.45,1,0
2018-01-01 11:00:00,13576.48,13279.99,1,0
2018-01-01 10:00:00,13596.95,13576.48,1,0
2018-01-01 09:00:00,13474.97,13596.95,1,0
2018-01-01 08:00:00,13601.27,13474.97,1,0
2018-01-01 07:00:00,13797.99,13601.27,1,0
2018-01-01 06:00:00,13508.01,13797.99,1,0
2018-01-01 05:00:00,13620,13508.01,1,0
2018-01-01 04:00:00,13474,13620,1,0
2018-01-01 03:00:00,13438,13474,1,0
2018-01-01 02:00:00,13345.7,13438,1,0
2018-01-01 01:00:00,13586.93,13345.7,1,0
2018-01-01 00:00:00,13863.13,13586.93,1,0
2017-12-31 23:00:00,13947,13863.13,31,1
2017-12-31 22:00:00,14067,13947,31,0
2017-12-31 21:00:00,14168.54,14067,31,0
2017-12-31 20:00:00,13957.32,14168.54,31,0
2017-12-31 19:00:00,13874.5,13957.32,31,0
2017-12-31 18:00:00,13979.99,13874.5,31,0
2017-12-31 17:00:00,14009.99,13979.99,31,0
2017-12-31 16:00:00,13380.13,14009.99,31,0
2017-12-31 15:00:00,13376,13380.13,31,0
2017-12-31 14:00:00,13131.01,13376,31,0
2017-12-31 13:00:00,13143.69,13131.01,31,0
2017-12-31 12:00:00,13140.28,13143.69,31,0
2017-12-31 11:00:00,13020.07,13140.28,31,0
2017-12-31 10:00:00,12701,13020.07,31,0
2017-12-31 09:00:00,12849.69,12701,31,0
2017-12-31 08:00:00,13138.95,12849.69,31,0
2017-12-31 07:00:00,12841.29,13138.95,31,0
2017-12-31 06:00:00,12917.62,12841.29,31,0
2017-12-31 05:00:00,13060,12917.62,31,0
2017-12-31 04:00:00,13169.48,13060,31,0
2017-12-31 03:00:00,13309.62,13169.48,31,0
2017-12-31 02:00:00,13178.07,13309.62,31,0
2017-12-31 01:00:00,13152.63,13178.07,31,0
2017-12-31 00:00:00,12839.99,13152.63,31,0
2017-12-30 23:00:00,13168.22,12839.99,30,1
2017-12-30 22:00:00,13213.99,13168.22,30,0
2017-12-30 21:00:00,13240,13213.99,30,0
2017-12-30 20:00:00,13465.01,13240,30,0
2017-12-30 19:00:00,13083.99,13465.01,30,0
2017-12-30 18:00:00,13283.99,13083.99,30,0
2017-12-30 17:00:00,12575,13283.99,30,0
2017-12-30 16:00:00,13067,12575,30,0
2017-12-30 15:00:00,13320.23,13067,30,0
2017-12-30 14:00:00,13262.73,13320.23,30,0
2017-12-30 13:00:00,13500,13262.73,30,0
2017-12-30 12:00:00,13888.57,13500,30,0
2017-12-30 11:00:00,13768.01,13888.57,30,0
2017-12-30 10:00:00,13912,13768.01,30,0
2017-12-30 09:00:00,13929.5,13912,30,0
2017-12-30 08:00:00,14069.81,13929.5,30,0
2017-12-30 07:00:00,13950.02,14069.81,30,0
2017-12-30 06:00:00,14007.99,13950.02,30,0
2017-12-30 05:00:00,13659.64,14007.99,30,0
2017-12-30 04:00:00,13942.2,13659.64,30,0
2017-12-30 03:00:00,13970.01,13942.2,30,0
2017-12-30 02:00:00,14119.76,13970.01,30,0
2017-12-30 01:00:00,14495,14119.76,30,0
2017-12-30 00:00:00,14565.05,14495,30,0
2017-12-29 23:00:00,14674.01,14565.05,29,1
2017-12-29 22:00:00,14389.99,14674.01,29,0
2017-12-29 21:00:00,14440.01,14389.99,29,0
2017-12-29 20:00:00,14649.81,14440.01,29,0
2017-12-29 19:00:00,14550.01,14649.81,29,0
2017-12-29 18:00:00,14622.14,14550.01,29,0
2017-12-29 17:00:00,14714.53,14622.14,29,0
2017-12-29 16:00:00,14540,14714.53,29,0
2017-12-29 15:00:00,14515.8,14540,29,0
2017-12-29 14:00:00,14315.66,14515.8,29,0
2017-12-29 13:00:00,14236.13,14315.66,29,0
2017-12-29 12:00:00,14359.02,14236.13,29,0
2017-12-29 11:00:00,14041.82,14359.02,29,0
2017-12-29 10:00:00,14200.01,14041.82,29,0
2017-12-29 09:00:00,14550.01,14200.01,29,0
2017-12-29 08:00:00,14598.01,14550.01,29,0
2017-12-29 07:00:00,14901.01,14598.01,29,0
2017-12-29 06:00:00,14920,14901.01,29,0
2017-12-29 05:00:00,14804.76,14920,29,0
2017-12-29 04:00:00,14870,14804.76,29,0
2017-12-29 03:00:00,14975.02,14870,29,0
2017-12-29 02:00:00,14377.23,14975.02,29,0
2017-12-29 01:00:00,14350.01,14377.23,29,0
2017-12-29 00:00:00,14450.01,14350.01,29,0
2017-12-28 23:00:00,14098.65,14450.01,28,1
2017-12-28 22:00:00,13947.96,14098.65,28,0
2017-12-28 21:00:00,13926.37,13947.96,28,0
2017-12-28 20:00:00,13927.05,13926.37,28,0
2017-12-28 19:00:00,13585.93,13927.05,28,0
2017-12-28 18:00:00,14123.55,13585.93,28,0
2017-12-28 17:00:00,14066,14123.55,28,0
2017-12-28 16:00:00,14287.12,14066,28,0
2017-12-28 15:00:00,14350.01,14287.12,28,0
2017-12-28 14:00:00,14278.96,14350.01,28,0
2017-12-28 13:00:00,14329.57,14278.96,28,0
2017-12-28 12:00:00,14078.01,14329.57,28,0
2017-12-28 11:00:00,13814.02,14078.01,28,0
2017-12-28 10:00:00,14334.68,13814.02,28,0
2017-12-28 09:00:00,14294.43,14334.68,28,0
2017-12-28 08:00:00,14230.04,14294.43,28,0
2017-12-28 07:00:00,14010.01,14230.04,28,0
2017-12-28 06:00:00,13880,14010.01,28,0
2017-12-28 05:00:00,14475.5,13880,28,0
2017-12-28 04:00:00,14441.69,14475.5,28,0
2017-12-28 03:00:00,14450.01,14441.69,28,0
2017-12-28 02:00:00,15442.26,14450.01,28,0
2017-12-28 01:00:00,15213.3,15442.26,28,0
2017-12-28 00:00:00,15367.08,15213.3,28,0
2017-12-27 23:00:00,15274.99,15367.08,27,1
2017-12-27 22:00:00,15196.21,15274.99,27,0
2017-12-27 21:00:00,14764.67,15196.21,27,0
2017-12-27 20:00:00,14840,14764.67,27,0
2017-12-27 19:00:00,15030,14840,27,0
2017-12-27 18:00:00,14918.32,15030,27,0
2017-12-27 17:00:00,14790.83,14918.32,27,0
2017-12-27 16:00:00,15334.98,14790.83,27,0
2017-12-27 15:00:00,15280.22,15334.98,27,0
2017-12-27 14:00:00,15846.22,15280.22,27,0
2017-12-27 13:00:00,15970.99,15846.22,27,0
2017-12-27 12:00:00,15744.89,15970.99,27,0
2017-12-27 11:00:00,15675,15744.89,27,0
2017-12-27 10:00:00,15890,15675,27,0
2017-12-27 09:00:00,16100.55,15890,27,0
2017-12-27 08:00:00,16250,16100.55,27,0
2017-12-27 07:00:00,16400,16250,27,0
2017-12-27 06:00:00,16439.99,16400,27,0
2017-12-27 05:00:00,16383.87,16439.99,27,0
2017-12-27 04:00:00,15879,16383.87,27,0
2017-12-27 03:00:00,15854.3,15879,27,0
