2018-06-06 10-PM,7657.37
2018-06-06 09-PM,7635.525
2018-06-06 08-PM,7573.125
2018-06-06 07-PM,7519.67
2018-06-06 06-PM,7517.24
2018-06-06 05-PM,7520.13
2018-06-06 04-PM,7585.08
2018-06-06 03-PM,7637.92
2018-06-06 02-PM,7627.92
2018-06-06 01-PM,7644.05
2018-06-06 12-PM,7634.24
2018-06-06 11-AM,7611.14
2018-06-06 10-AM,7600.455
2018-06-06 09-AM,7602.66
2018-06-06 08-AM,7611.94
2018-06-06 07-AM,7619.105
2018-06-06 06-AM,7612.32
2018-06-06 05-AM,7593.19
2018-06-06 04-AM,7598.37
2018-06-06 03-AM,7609.765
2018-06-06 02-AM,7619.085
2018-06-06 01-AM,7617.025
2018-06-06 12-AM,7609.28
2018-06-05 11-PM,7618.255
2018-06-05 10-PM,7604.945
2018-06-05 09-PM,7605.16
2018-06-05 08-PM,7617.92
2018-06-05 07-PM,7614.42
2018-06-05 06-PM,7616.24
2018-06-05 05-PM,7591.025
2018-06-05 04-PM,7571.395
2018-06-05 03-PM,7489.825
2018-06-05 02-PM,7392.74
2018-06-05 01-PM,7394.105
2018-06-05 12-PM,7412.285
2018-06-05 11-AM,7418.985
2018-06-05 10-AM,7420
2018-06-05 09-AM,7435.01
2018-06-05 08-AM,7429.24
2018-06-05 07-AM,7417.71
2018-06-05 06-AM,7427.97
2018-06-05 05-AM,7408.36
2018-06-05 04-AM,7397.82
2018-06-05 03-AM,7405.975
2018-06-05 02-AM,7443.445
2018-06-05 01-AM,7485.035
2018-06-05 12-AM,7487.295
2018-06-04 11-PM,7493.015
2018-06-04 10-PM,7511.85
2018-06-04 09-PM,7526.245
2018-06-04 08-PM,7510.505
2018-06-04 07-PM,7496.725
2018-06-04 06-PM,7489.46
2018-06-04 05-PM,7481.05
2018-06-04 04-PM,7489.62
2018-06-04 03-PM,7488.585
2018-06-04 02-PM,7493.26
2018-06-04 01-PM,7517.69
2018-06-04 12-PM,7517.98
2018-06-04 11-AM,7550.555
2018-06-04 10-AM,7603.765
2018-06-04 09-AM,7606.03
2018-06-04 08-AM,7599.58
2018-06-04 07-AM,7591.065
2018-06-04 06-AM,7622.07
2018-06-04 05-AM,7678.92
2018-06-04 04-AM,7690.875
2018-06-04 03-AM,7685.54
2018-06-04 02-AM,7695.27
2018-06-04 01-AM,7707.445
2018-06-04 12-AM,7708.13
2018-06-03 11-PM,7705.48
2018-06-03 10-PM,7697.3
2018-06-03 09-PM,7690.995
2018-06-03 08-PM,7700.355
2018-06-03 07-PM,7696.93
2018-06-03 06-PM,7688.07
2018-06-03 05-PM,7698.435
